user_id,registration_date,platform,country,user_type,age,month
3844,2024-06-09 03:00:00,iOS,BR,free,47,6
3845,2024-06-09 04:00:00,iOS,US,free,27,6
3846,2024-06-09 05:00:00,Android,DE,free,34,6
3847,2024-06-09 06:00:00,Android,IN,free,23,6
3848,2024-06-09 07:00:00,iOS,DE,free,18,6
3849,2024-06-09 08:00:00,Android,UK,free,24,6
3850,2024-06-09 09:00:00,iOS,US,free,26,6
3851,2024-06-09 10:00:00,iOS,IN,free,28,6
3852,2024-06-09 11:00:00,iOS,UK,free,22,6
3853,2024-06-09 12:00:00,Android,US,premium,24,6
3854,2024-06-09 13:00:00,Android,DE,free,31,6
3855,2024-06-09 14:00:00,Android,UK,free,24,6
3856,2024-06-09 15:00:00,iOS,US,premium,37,6
3857,2024-06-09 16:00:00,iOS,US,free,38,6
3858,2024-06-09 17:00:00,iOS,US,premium,55,6
3859,2024-06-09 18:00:00,iOS,UK,free,43,6
3860,2024-06-09 19:00:00,Android,DE,free,34,6
3861,2024-06-09 20:00:00,Android,UK,free,25,6
3862,2024-06-09 21:00:00,Android,BR,free,34,6
3863,2024-06-09 22:00:00,iOS,BR,free,35,6
3864,2024-06-09 23:00:00,iOS,DE,premium,26,6
3865,2024-06-10 00:00:00,iOS,US,free,39,6
3866,2024-06-10 01:00:00,iOS,DE,free,18,6
3867,2024-06-10 02:00:00,iOS,UK,premium,29,6
3868,2024-06-10 03:00:00,Android,UK,free,37,6
3869,2024-06-10 04:00:00,Android,DE,free,29,6
3870,2024-06-10 05:00:00,iOS,US,free,29,6
3871,2024-06-10 06:00:00,iOS,IN,premium,30,6
3872,2024-06-10 07:00:00,iOS,US,free,23,6
3873,2024-06-10 08:00:00,iOS,DE,free,43,6
3874,2024-06-10 09:00:00,Android,US,premium,21,6
3875,2024-06-10 10:00:00,iOS,IN,free,35,6
3877,2024-06-10 12:00:00,iOS,US,free,22,6
3878,2024-06-10 13:00:00,Android,US,free,32,6
3879,2024-06-10 14:00:00,iOS,US,free,22,6
3880,2024-06-10 15:00:00,iOS,US,premium,45,6
3881,2024-06-10 16:00:00,iOS,UK,free,20,6
3882,2024-06-10 17:00:00,Android,UK,free,25,6
3883,2024-06-10 18:00:00,Android,US,free,19,6
3884,2024-06-10 19:00:00,iOS,US,free,18,6
3885,2024-06-10 20:00:00,Android,BR,free,47,6
3886,2024-06-10 21:00:00,Android,DE,premium,37,6
3887,2024-06-10 22:00:00,Android,DE,free,33,6
3888,2024-06-10 23:00:00,Android,DE,free,25,6
3889,2024-06-11 00:00:00,Android,US,free,41,6
3890,2024-06-11 01:00:00,iOS,US,free,23,6
3891,2024-06-11 02:00:00,Android,US,premium,39,6
3892,2024-06-11 03:00:00,iOS,BR,premium,23,6
3893,2024-06-11 04:00:00,Android,IN,free,25,6
3894,2024-06-11 05:00:00,iOS,UK,premium,39,6
3895,2024-06-11 06:00:00,Android,US,free,40,6
3896,2024-06-11 07:00:00,Android,US,free,37,6
3897,2024-06-11 08:00:00,iOS,US,free,21,6
3898,2024-06-11 09:00:00,Android,UK,free,27,6
3899,2024-06-11 10:00:00,iOS,US,premium,33,6
3900,2024-06-11 11:00:00,Android,IN,free,23,6
3901,2024-06-11 12:00:00,iOS,US,free,45,6
3902,2024-06-11 13:00:00,iOS,IN,premium,18,6
3903,2024-06-11 14:00:00,Android,BR,free,24,6
3904,2024-06-11 15:00:00,iOS,BR,premium,26,6
3905,2024-06-11 16:00:00,Android,DE,free,18,6
3906,2024-06-11 17:00:00,iOS,DE,free,18,6
3907,2024-06-11 18:00:00,iOS,DE,premium,38,6
3908,2024-06-11 19:00:00,iOS,DE,free,32,6
3909,2024-06-11 20:00:00,iOS,UK,premium,47,6
3910,2024-06-11 21:00:00,iOS,IN,free,47,6
3911,2024-06-11 22:00:00,iOS,DE,premium,36,6
3912,2024-06-11 23:00:00,iOS,BR,free,35,6
3913,2024-06-12 00:00:00,iOS,BR,free,32,6
3914,2024-06-12 01:00:00,Android,US,premium,18,6
3916,2024-06-12 03:00:00,iOS,UK,free,33,6
3917,2024-06-12 04:00:00,Android,UK,premium,38,6
3918,2024-06-12 05:00:00,iOS,BR,free,34,6
3919,2024-06-12 06:00:00,Android,UK,premium,23,6
3920,2024-06-12 07:00:00,Android,UK,free,41,6
3921,2024-06-12 08:00:00,Android,UK,free,46,6
3922,2024-06-12 09:00:00,iOS,US,free,41,6
3923,2024-06-12 10:00:00,Android,DE,free,41,6
3924,2024-06-12 11:00:00,iOS,BR,free,26,6
3925,2024-06-12 12:00:00,Android,US,free,42,6
3926,2024-06-12 13:00:00,iOS,UK,free,33,6
3927,2024-06-12 14:00:00,Android,UK,free,37,6
3928,2024-06-12 15:00:00,Android,US,free,35,6
3929,2024-06-12 16:00:00,Android,US,premium,30,6
3930,2024-06-12 17:00:00,iOS,IN,free,23,6
3931,2024-06-12 18:00:00,Android,US,free,31,6
3932,2024-06-12 19:00:00,iOS,US,premium,41,6
3933,2024-06-12 20:00:00,Android,US,free,27,6
3934,2024-06-12 21:00:00,iOS,DE,premium,40,6
3935,2024-06-12 22:00:00,iOS,DE,free,39,6
3936,2024-06-12 23:00:00,iOS,DE,free,29,6
3937,2024-06-13 00:00:00,iOS,US,free,45,6
3938,2024-06-13 01:00:00,iOS,BR,premium,28,6
3939,2024-06-13 02:00:00,iOS,US,free,47,6
3940,2024-06-13 03:00:00,iOS,US,premium,36,6
3941,2024-06-13 04:00:00,Android,UK,free,31,6
3942,2024-06-13 05:00:00,Android,US,free,23,6
3943,2024-06-13 06:00:00,iOS,BR,free,31,6
3944,2024-06-13 07:00:00,iOS,IN,free,29,6
3945,2024-06-13 08:00:00,iOS,US,free,19,6
3946,2024-06-13 09:00:00,iOS,BR,premium,29,6
3947,2024-06-13 10:00:00,Android,BR,free,23,6
3948,2024-06-13 11:00:00,Android,IN,free,37,6
3949,2024-06-13 12:00:00,iOS,US,free,45,6
3950,2024-06-13 13:00:00,iOS,UK,premium,19,6
3951,2024-06-13 14:00:00,iOS,US,premium,49,6
3952,2024-06-13 15:00:00,Android,BR,premium,30,6
3953,2024-06-13 16:00:00,Android,US,premium,22,6
3954,2024-06-13 17:00:00,iOS,UK,premium,39,6
3955,2024-06-13 18:00:00,iOS,US,premium,27,6
3956,2024-06-13 19:00:00,Android,US,free,31,6
3957,2024-06-13 20:00:00,Android,DE,free,27,6
3958,2024-06-13 21:00:00,iOS,BR,free,23,6
3959,2024-06-13 22:00:00,iOS,DE,free,39,6
3960,2024-06-13 23:00:00,iOS,BR,free,29,6
3961,2024-06-14 00:00:00,iOS,US,free,18,6
3962,2024-06-14 01:00:00,iOS,UK,free,37,6
3963,2024-06-14 02:00:00,iOS,UK,premium,19,6
3964,2024-06-14 03:00:00,iOS,US,free,20,6
3965,2024-06-14 04:00:00,iOS,UK,premium,43,6
3966,2024-06-14 05:00:00,Android,DE,free,20,6
3967,2024-06-14 06:00:00,iOS,UK,premium,18,6
3968,2024-06-14 07:00:00,iOS,DE,premium,38,6
3970,2024-06-14 09:00:00,iOS,US,free,29,6
3971,2024-06-14 10:00:00,Android,US,free,28,6
3972,2024-06-14 11:00:00,iOS,UK,free,34,6
3973,2024-06-14 12:00:00,iOS,US,premium,24,6
3974,2024-06-14 13:00:00,Android,US,premium,46,6
3975,2024-06-14 14:00:00,iOS,UK,premium,18,6
3976,2024-06-14 15:00:00,Android,UK,free,36,6
3977,2024-06-14 16:00:00,iOS,US,free,38,6
3978,2024-06-14 17:00:00,iOS,DE,free,24,6
3979,2024-06-14 18:00:00,iOS,DE,free,21,6
3980,2024-06-14 19:00:00,iOS,US,free,42,6
3981,2024-06-14 20:00:00,Android,BR,free,22,6
3982,2024-06-14 21:00:00,Android,DE,premium,25,6
3983,2024-06-14 22:00:00,iOS,DE,free,40,6
3984,2024-06-14 23:00:00,iOS,UK,free,32,6
3985,2024-06-15 00:00:00,Android,US,premium,18,6
3986,2024-06-15 01:00:00,Android,DE,free,49,6
3987,2024-06-15 02:00:00,iOS,US,free,26,6
3988,2024-06-15 03:00:00,iOS,IN,free,27,6
3989,2024-06-15 04:00:00,iOS,BR,free,34,6
3990,2024-06-15 05:00:00,Android,UK,free,38,6
3991,2024-06-15 06:00:00,iOS,US,free,51,6
3992,2024-06-15 07:00:00,iOS,US,free,18,6
3993,2024-06-15 08:00:00,Android,US,free,40,6
3994,2024-06-15 09:00:00,iOS,UK,free,39,6
3995,2024-06-15 10:00:00,iOS,US,premium,30,6
3996,2024-06-15 11:00:00,iOS,UK,free,39,6
3997,2024-06-15 12:00:00,iOS,US,premium,41,6
3998,2024-06-15 13:00:00,iOS,IN,free,18,6
3999,2024-06-15 14:00:00,iOS,US,free,49,6
4000,2024-06-15 15:00:00,iOS,IN,premium,18,6
4001,2024-06-15 16:00:00,iOS,IN,free,20,6
4002,2024-06-15 17:00:00,Android,UK,free,29,6
4003,2024-06-15 18:00:00,Android,DE,free,51,6
4004,2024-06-15 19:00:00,iOS,UK,free,28,6
4005,2024-06-15 20:00:00,iOS,DE,premium,31,6
4007,2024-06-15 22:00:00,iOS,US,free,28,6
4008,2024-06-15 23:00:00,iOS,UK,free,20,6
4009,2024-06-16 00:00:00,Android,UK,free,27,6
4010,2024-06-16 01:00:00,iOS,UK,premium,45,6
4011,2024-06-16 02:00:00,iOS,US,premium,32,6
4012,2024-06-16 03:00:00,iOS,US,premium,51,6
4013,2024-06-16 04:00:00,Android,US,free,39,6
4014,2024-06-16 05:00:00,iOS,US,premium,25,6
4015,2024-06-16 06:00:00,Android,US,free,32,6
4016,2024-06-16 07:00:00,iOS,US,free,23,6
4017,2024-06-16 08:00:00,Android,US,premium,25,6
4018,2024-06-16 09:00:00,Android,BR,free,65,6
4019,2024-06-16 10:00:00,iOS,US,premium,42,6
4020,2024-06-16 11:00:00,iOS,DE,free,40,6
4022,2024-06-16 13:00:00,iOS,BR,free,47,6
4023,2024-06-16 14:00:00,Android,UK,free,42,6
4024,2024-06-16 15:00:00,Android,US,free,50,6
4025,2024-06-16 16:00:00,Android,UK,free,50,6
4026,2024-06-16 17:00:00,Android,US,free,18,6
4027,2024-06-16 18:00:00,iOS,UK,free,20,6
4028,2024-06-16 19:00:00,iOS,US,free,21,6
4029,2024-06-16 20:00:00,Android,IN,free,22,6
4030,2024-06-16 21:00:00,iOS,UK,free,35,6
4031,2024-06-16 22:00:00,Android,US,free,26,6
4032,2024-06-16 23:00:00,iOS,DE,premium,52,6
4033,2024-06-17 00:00:00,iOS,US,premium,51,6
4034,2024-06-17 01:00:00,Android,BR,free,31,6
4035,2024-06-17 02:00:00,iOS,UK,free,51,6
4036,2024-06-17 03:00:00,Android,DE,premium,46,6
4037,2024-06-17 04:00:00,Android,US,free,27,6
4038,2024-06-17 05:00:00,Android,BR,free,18,6
4039,2024-06-17 06:00:00,Android,DE,free,29,6
4040,2024-06-17 07:00:00,iOS,US,free,25,6
4043,2024-06-17 10:00:00,iOS,IN,free,32,6
4044,2024-06-17 11:00:00,Android,US,free,37,6
4045,2024-06-17 12:00:00,iOS,UK,free,19,6
4046,2024-06-17 13:00:00,iOS,US,free,36,6
4047,2024-06-17 14:00:00,iOS,US,free,27,6
4048,2024-06-17 15:00:00,iOS,UK,free,33,6
4049,2024-06-17 16:00:00,Android,IN,premium,41,6
4050,2024-06-17 17:00:00,iOS,UK,free,19,6
4051,2024-06-17 18:00:00,Android,BR,free,29,6
4052,2024-06-17 19:00:00,Android,UK,free,30,6
4053,2024-06-17 20:00:00,Android,US,free,26,6
4054,2024-06-17 21:00:00,iOS,US,free,40,6
4055,2024-06-17 22:00:00,Android,UK,free,24,6
4056,2024-06-17 23:00:00,iOS,IN,premium,26,6
4057,2024-06-18 00:00:00,Android,BR,free,24,6
4058,2024-06-18 01:00:00,iOS,US,premium,42,6
4059,2024-06-18 02:00:00,Android,US,free,27,6
4060,2024-06-18 03:00:00,Android,US,premium,36,6
4061,2024-06-18 04:00:00,iOS,IN,premium,51,6
4062,2024-06-18 05:00:00,iOS,BR,premium,31,6
4063,2024-06-18 06:00:00,Android,BR,free,43,6
4065,2024-06-18 08:00:00,Android,UK,premium,42,6
4066,2024-06-18 09:00:00,iOS,UK,premium,31,6
4067,2024-06-18 10:00:00,iOS,US,premium,38,6
4068,2024-06-18 11:00:00,Android,UK,free,19,6
4069,2024-06-18 12:00:00,Android,US,premium,24,6
4070,2024-06-18 13:00:00,Android,US,free,25,6
4071,2024-06-18 14:00:00,iOS,BR,free,54,6
4072,2024-06-18 15:00:00,Android,BR,free,23,6
4073,2024-06-18 16:00:00,iOS,UK,free,23,6
4074,2024-06-18 17:00:00,Android,UK,premium,21,6
4076,2024-06-18 19:00:00,iOS,DE,free,33,6
4077,2024-06-18 20:00:00,iOS,BR,free,42,6
4078,2024-06-18 21:00:00,iOS,BR,free,38,6
4079,2024-06-18 22:00:00,Android,DE,free,18,6
4080,2024-06-18 23:00:00,iOS,US,free,23,6
4081,2024-06-19 00:00:00,Android,US,free,45,6
4082,2024-06-19 01:00:00,iOS,UK,premium,29,6
4083,2024-06-19 02:00:00,Android,US,premium,43,6
4084,2024-06-19 03:00:00,Android,BR,free,30,6
4085,2024-06-19 04:00:00,iOS,US,free,22,6
4086,2024-06-19 05:00:00,iOS,US,free,28,6
4087,2024-06-19 06:00:00,iOS,US,free,22,6
4088,2024-06-19 07:00:00,Android,IN,free,26,6
4089,2024-06-19 08:00:00,Android,US,free,34,6
4091,2024-06-19 10:00:00,Android,UK,premium,18,6
4092,2024-06-19 11:00:00,iOS,US,free,31,6
4093,2024-06-19 12:00:00,iOS,UK,free,26,6
4094,2024-06-19 13:00:00,Android,DE,premium,25,6
4095,2024-06-19 14:00:00,iOS,UK,free,33,6
4096,2024-06-19 15:00:00,iOS,BR,free,26,6
4097,2024-06-19 16:00:00,iOS,US,free,45,6
4098,2024-06-19 17:00:00,iOS,US,premium,43,6
4099,2024-06-19 18:00:00,iOS,IN,free,43,6
4100,2024-06-19 19:00:00,iOS,US,premium,27,6
4101,2024-06-19 20:00:00,Android,UK,free,22,6
4102,2024-06-19 21:00:00,iOS,BR,free,32,6
4103,2024-06-19 22:00:00,iOS,US,free,30,6
4104,2024-06-19 23:00:00,iOS,DE,free,25,6
4105,2024-06-20 00:00:00,iOS,US,premium,20,6
4106,2024-06-20 01:00:00,Android,US,free,31,6
4107,2024-06-20 02:00:00,Android,US,free,27,6
4108,2024-06-20 03:00:00,iOS,BR,free,38,6
4109,2024-06-20 04:00:00,Android,US,premium,38,6
4110,2024-06-20 05:00:00,iOS,DE,free,43,6
4111,2024-06-20 06:00:00,iOS,IN,premium,19,6
4112,2024-06-20 07:00:00,iOS,UK,free,36,6
4114,2024-06-20 09:00:00,iOS,UK,free,19,6
4115,2024-06-20 10:00:00,Android,US,free,27,6
4116,2024-06-20 11:00:00,iOS,UK,free,42,6
4117,2024-06-20 12:00:00,Android,DE,free,28,6
4118,2024-06-20 13:00:00,iOS,IN,free,47,6
4119,2024-06-20 14:00:00,iOS,IN,premium,37,6
4120,2024-06-20 15:00:00,Android,BR,free,28,6
4121,2024-06-20 16:00:00,iOS,BR,free,43,6
4122,2024-06-20 17:00:00,iOS,UK,free,36,6
4123,2024-06-20 18:00:00,Android,DE,free,22,6
4124,2024-06-20 19:00:00,Android,BR,free,50,6
4125,2024-06-20 20:00:00,Android,US,free,34,6
4126,2024-06-20 21:00:00,Android,IN,free,32,6
4128,2024-06-20 23:00:00,Android,DE,free,43,6
4129,2024-06-21 00:00:00,iOS,DE,free,37,6
4130,2024-06-21 01:00:00,iOS,IN,free,38,6
4131,2024-06-21 02:00:00,iOS,US,free,26,6
4132,2024-06-21 03:00:00,iOS,DE,free,40,6
4133,2024-06-21 04:00:00,Android,UK,free,41,6
4134,2024-06-21 05:00:00,Android,US,free,25,6
4135,2024-06-21 06:00:00,iOS,BR,free,18,6
4136,2024-06-21 07:00:00,iOS,UK,free,37,6
4137,2024-06-21 08:00:00,Android,DE,free,18,6
4138,2024-06-21 09:00:00,iOS,US,free,33,6
4139,2024-06-21 10:00:00,Android,UK,free,27,6
4140,2024-06-21 11:00:00,iOS,DE,free,44,6
4141,2024-06-21 12:00:00,iOS,UK,free,28,6
4142,2024-06-21 13:00:00,iOS,US,free,43,6
4143,2024-06-21 14:00:00,iOS,IN,free,26,6
4144,2024-06-21 15:00:00,Android,UK,free,41,6
4145,2024-06-21 16:00:00,Android,DE,free,52,6
4146,2024-06-21 17:00:00,Android,UK,free,21,6
4147,2024-06-21 18:00:00,iOS,US,free,34,6
4148,2024-06-21 19:00:00,iOS,UK,free,59,6
4149,2024-06-21 20:00:00,Android,UK,free,32,6
4150,2024-06-21 21:00:00,Android,UK,free,32,6
4151,2024-06-21 22:00:00,iOS,UK,free,39,6
4152,2024-06-21 23:00:00,iOS,UK,premium,32,6
4153,2024-06-22 00:00:00,Android,US,free,18,6
4155,2024-06-22 02:00:00,iOS,US,premium,18,6
4156,2024-06-22 03:00:00,iOS,US,premium,27,6
4157,2024-06-22 04:00:00,iOS,IN,premium,44,6
4158,2024-06-22 05:00:00,Android,DE,free,28,6
4159,2024-06-22 06:00:00,Android,DE,premium,25,6
4160,2024-06-22 07:00:00,iOS,UK,free,40,6
4161,2024-06-22 08:00:00,iOS,IN,free,23,6
4162,2024-06-22 09:00:00,iOS,DE,free,19,6
4163,2024-06-22 10:00:00,iOS,BR,free,34,6
4164,2024-06-22 11:00:00,iOS,US,free,30,6
4165,2024-06-22 12:00:00,Android,IN,free,19,6
4166,2024-06-22 13:00:00,iOS,BR,free,38,6
4168,2024-06-22 15:00:00,iOS,US,premium,28,6
4169,2024-06-22 16:00:00,iOS,US,free,29,6
4170,2024-06-22 17:00:00,iOS,US,free,36,6
4171,2024-06-22 18:00:00,iOS,US,premium,43,6
4172,2024-06-22 19:00:00,Android,BR,free,29,6
4173,2024-06-22 20:00:00,iOS,US,free,38,6
4174,2024-06-22 21:00:00,iOS,US,premium,37,6
4175,2024-06-22 22:00:00,Android,US,premium,40,6
4176,2024-06-22 23:00:00,Android,US,premium,32,6
4177,2024-06-23 00:00:00,iOS,US,free,22,6
4178,2024-06-23 01:00:00,Android,BR,free,27,6
4179,2024-06-23 02:00:00,iOS,UK,free,35,6
4180,2024-06-23 03:00:00,iOS,US,free,50,6
4181,2024-06-23 04:00:00,iOS,UK,free,27,6
4182,2024-06-23 05:00:00,Android,UK,free,40,6
4183,2024-06-23 06:00:00,Android,US,premium,28,6
4184,2024-06-23 07:00:00,iOS,DE,free,33,6
4185,2024-06-23 08:00:00,iOS,DE,free,47,6
4186,2024-06-23 09:00:00,Android,DE,free,39,6
4187,2024-06-23 10:00:00,iOS,DE,free,19,6
4188,2024-06-23 11:00:00,iOS,US,premium,26,6
4189,2024-06-23 12:00:00,Android,IN,free,44,6
4190,2024-06-23 13:00:00,Android,BR,free,33,6
4191,2024-06-23 14:00:00,Android,IN,free,20,6
4192,2024-06-23 15:00:00,Android,US,free,23,6
4193,2024-06-23 16:00:00,iOS,IN,free,39,6
4194,2024-06-23 17:00:00,Android,BR,premium,41,6
4195,2024-06-23 18:00:00,Android,BR,free,32,6
4196,2024-06-23 19:00:00,iOS,US,free,56,6
4197,2024-06-23 20:00:00,iOS,DE,free,40,6
4198,2024-06-23 21:00:00,iOS,IN,premium,29,6
4199,2024-06-23 22:00:00,iOS,DE,free,23,6
4200,2024-06-23 23:00:00,Android,UK,free,22,6
4201,2024-06-24 00:00:00,Android,IN,free,35,6
4202,2024-06-24 01:00:00,iOS,UK,premium,27,6
4203,2024-06-24 02:00:00,iOS,UK,premium,48,6
4204,2024-06-24 03:00:00,Android,UK,premium,46,6
4205,2024-06-24 04:00:00,iOS,IN,premium,38,6
4206,2024-06-24 05:00:00,iOS,US,free,20,6
4207,2024-06-24 06:00:00,iOS,UK,free,25,6
4208,2024-06-24 07:00:00,iOS,DE,premium,44,6
4209,2024-06-24 08:00:00,iOS,BR,premium,26,6
4210,2024-06-24 09:00:00,iOS,UK,free,43,6
4211,2024-06-24 10:00:00,iOS,IN,free,36,6
4212,2024-06-24 11:00:00,iOS,IN,premium,32,6
4213,2024-06-24 12:00:00,iOS,US,free,24,6
4214,2024-06-24 13:00:00,iOS,UK,premium,31,6
4215,2024-06-24 14:00:00,Android,US,free,33,6
4216,2024-06-24 15:00:00,Android,US,free,42,6
4217,2024-06-24 16:00:00,iOS,UK,free,23,6
4218,2024-06-24 17:00:00,iOS,IN,free,29,6
4219,2024-06-24 18:00:00,Android,BR,free,32,6
4220,2024-06-24 19:00:00,iOS,US,free,38,6
4221,2024-06-24 20:00:00,iOS,US,free,22,6
4222,2024-06-24 21:00:00,Android,UK,premium,18,6
4223,2024-06-24 22:00:00,Android,UK,free,38,6
4224,2024-06-24 23:00:00,Android,US,free,18,6
4225,2024-06-25 00:00:00,iOS,BR,free,44,6
4226,2024-06-25 01:00:00,Android,IN,free,30,6
4227,2024-06-25 02:00:00,iOS,UK,free,18,6
4228,2024-06-25 03:00:00,Android,BR,free,27,6
4229,2024-06-25 04:00:00,iOS,US,free,35,6
4230,2024-06-25 05:00:00,iOS,DE,free,26,6
4231,2024-06-25 06:00:00,Android,UK,free,32,6
4232,2024-06-25 07:00:00,iOS,US,free,39,6
4233,2024-06-25 08:00:00,iOS,IN,free,29,6
4234,2024-06-25 09:00:00,Android,UK,premium,22,6
4235,2024-06-25 10:00:00,iOS,DE,premium,29,6
4236,2024-06-25 11:00:00,iOS,US,premium,46,6
4237,2024-06-25 12:00:00,iOS,US,premium,48,6
4238,2024-06-25 13:00:00,Android,US,free,18,6
4239,2024-06-25 14:00:00,Android,UK,free,42,6
4240,2024-06-25 15:00:00,iOS,DE,free,34,6
4241,2024-06-25 16:00:00,Android,US,premium,41,6
4242,2024-06-25 17:00:00,iOS,DE,premium,26,6
4243,2024-06-25 18:00:00,Android,DE,premium,18,6
4244,2024-06-25 19:00:00,iOS,DE,free,37,6
4245,2024-06-25 20:00:00,iOS,UK,premium,22,6
4247,2024-06-25 22:00:00,iOS,UK,free,18,6
4249,2024-06-26 00:00:00,iOS,US,free,33,6
4250,2024-06-26 01:00:00,Android,US,premium,39,6
4251,2024-06-26 02:00:00,iOS,US,free,38,6
4252,2024-06-26 03:00:00,iOS,DE,premium,27,6
4253,2024-06-26 04:00:00,iOS,US,free,31,6
4254,2024-06-26 05:00:00,iOS,US,premium,26,6
4255,2024-06-26 06:00:00,iOS,BR,premium,29,6
4256,2024-06-26 07:00:00,Android,US,premium,22,6
4257,2024-06-26 08:00:00,Android,US,free,35,6
4258,2024-06-26 09:00:00,iOS,US,premium,42,6
4259,2024-06-26 10:00:00,iOS,BR,free,23,6
4260,2024-06-26 11:00:00,iOS,US,free,44,6
4261,2024-06-26 12:00:00,iOS,UK,free,33,6
4262,2024-06-26 13:00:00,Android,UK,premium,34,6
4263,2024-06-26 14:00:00,iOS,DE,free,18,6
4264,2024-06-26 15:00:00,iOS,DE,premium,18,6
4265,2024-06-26 16:00:00,Android,BR,free,33,6
4266,2024-06-26 17:00:00,iOS,US,free,39,6
4267,2024-06-26 18:00:00,Android,US,premium,25,6
4268,2024-06-26 19:00:00,iOS,US,free,48,6
4269,2024-06-26 20:00:00,Android,US,premium,39,6
4270,2024-06-26 21:00:00,Android,US,free,22,6
4271,2024-06-26 22:00:00,Android,US,free,32,6
4272,2024-06-26 23:00:00,Android,UK,free,56,6
4273,2024-06-27 00:00:00,iOS,DE,free,19,6
4274,2024-06-27 01:00:00,iOS,US,free,37,6
4275,2024-06-27 02:00:00,Android,DE,free,28,6
4276,2024-06-27 03:00:00,iOS,US,free,39,6
4277,2024-06-27 04:00:00,iOS,US,free,44,6
4278,2024-06-27 05:00:00,iOS,UK,free,28,6
4279,2024-06-27 06:00:00,iOS,US,premium,43,6
4280,2024-06-27 07:00:00,iOS,US,free,54,6
4281,2024-06-27 08:00:00,iOS,UK,premium,32,6
4282,2024-06-27 09:00:00,Android,IN,free,39,6
4283,2024-06-27 10:00:00,iOS,DE,free,26,6
4284,2024-06-27 11:00:00,iOS,US,free,32,6
4285,2024-06-27 12:00:00,iOS,BR,free,30,6
4286,2024-06-27 13:00:00,iOS,DE,free,39,6
4287,2024-06-27 14:00:00,Android,DE,free,44,6
4288,2024-06-27 15:00:00,iOS,BR,premium,30,6
4289,2024-06-27 16:00:00,iOS,UK,premium,47,6
4290,2024-06-27 17:00:00,Android,US,free,47,6
4291,2024-06-27 18:00:00,iOS,UK,premium,40,6
4292,2024-06-27 19:00:00,iOS,UK,free,26,6
4293,2024-06-27 20:00:00,iOS,UK,free,25,6
4294,2024-06-27 21:00:00,Android,UK,free,23,6
4295,2024-06-27 22:00:00,iOS,IN,premium,41,6
4297,2024-06-28 00:00:00,iOS,BR,premium,38,6
4298,2024-06-28 01:00:00,iOS,BR,free,21,6
4299,2024-06-28 02:00:00,iOS,IN,free,40,6
4300,2024-06-28 03:00:00,iOS,US,free,32,6
4301,2024-06-28 04:00:00,iOS,US,free,45,6
4302,2024-06-28 05:00:00,Android,UK,free,43,6
4303,2024-06-28 06:00:00,Android,BR,free,46,6
4304,2024-06-28 07:00:00,iOS,UK,free,46,6
4305,2024-06-28 08:00:00,Android,DE,free,33,6
4306,2024-06-28 09:00:00,iOS,US,free,20,6
4307,2024-06-28 10:00:00,iOS,US,free,21,6
4308,2024-06-28 11:00:00,Android,DE,free,18,6
4309,2024-06-28 12:00:00,Android,US,free,21,6
4310,2024-06-28 13:00:00,Android,US,free,32,6
4311,2024-06-28 14:00:00,iOS,US,free,26,6
4312,2024-06-28 15:00:00,Android,US,free,30,6
4313,2024-06-28 16:00:00,iOS,DE,free,36,6
4314,2024-06-28 17:00:00,Android,US,free,28,6
4315,2024-06-28 18:00:00,Android,UK,premium,20,6
4316,2024-06-28 19:00:00,iOS,US,free,31,6
4317,2024-06-28 20:00:00,Android,BR,free,23,6
4318,2024-06-28 21:00:00,iOS,US,free,29,6
4319,2024-06-28 22:00:00,iOS,DE,premium,45,6
4320,2024-06-28 23:00:00,iOS,DE,free,29,6
4321,2024-06-29 00:00:00,iOS,US,free,49,6
4322,2024-06-29 01:00:00,Android,BR,free,46,6
4323,2024-06-29 02:00:00,Android,DE,free,26,6
4324,2024-06-29 03:00:00,iOS,UK,free,20,6
4325,2024-06-29 04:00:00,Android,US,premium,31,6
4326,2024-06-29 05:00:00,Android,IN,premium,43,6
4327,2024-06-29 06:00:00,iOS,BR,free,27,6
4328,2024-06-29 07:00:00,Android,US,free,41,6
4329,2024-06-29 08:00:00,iOS,US,free,44,6
4330,2024-06-29 09:00:00,Android,BR,free,24,6
4331,2024-06-29 10:00:00,iOS,DE,free,25,6
4332,2024-06-29 11:00:00,iOS,BR,free,39,6
4333,2024-06-29 12:00:00,iOS,UK,free,33,6
4334,2024-06-29 13:00:00,Android,DE,free,25,6
4336,2024-06-29 15:00:00,iOS,US,premium,31,6
4337,2024-06-29 16:00:00,iOS,DE,free,18,6
4338,2024-06-29 17:00:00,Android,IN,premium,39,6
4340,2024-06-29 19:00:00,iOS,UK,free,18,6
4341,2024-06-29 20:00:00,iOS,DE,free,31,6
4342,2024-06-29 21:00:00,iOS,UK,free,24,6
4343,2024-06-29 22:00:00,Android,BR,free,48,6
4344,2024-06-29 23:00:00,Android,BR,premium,26,6
4346,2024-06-30 01:00:00,iOS,IN,free,37,6
4347,2024-06-30 02:00:00,Android,BR,free,25,6
4348,2024-06-30 03:00:00,iOS,BR,free,24,6
4349,2024-06-30 04:00:00,Android,DE,free,37,6
4350,2024-06-30 05:00:00,Android,BR,free,21,6
4351,2024-06-30 06:00:00,Android,US,free,18,6
4352,2024-06-30 07:00:00,iOS,US,free,49,6
4353,2024-06-30 08:00:00,iOS,BR,free,37,6
